id,filename,rel_path,phonemes,error
71257,71257.wav,audios\71257.wav,ɛ ɾ m a z ɪ ç m aɪ t a k t uː ʊ m d iː ʊ m v ɛ ts yː ʃ y ts ə n ɛ s ə n t ɡ a n ts ɪ m l ə z ɛ x ə n d ɪ ç f ɛ v yː d ə n iː m aɪ l ts ɛ n eː ɡ ə n f ɛ ç t ə n m yː l t a ʃ ə n t yː ç a a p f aɪ l f ɔ n ə n f ɔ n ə ɛ ɡ ɔ n z ə n m iː ɾ t ə n ɛ z ɛ x ə n ɜ d ə z z ə n d iː n a t uː ɜ v ɛ f ə n ɛ ç iː ɛ ɜ ɡ ə h ɛ r ə ɛ ɾ ts uː l n l ɔ t ə n d iː v ɛ ə n z a m n ɪ m p ɑː ɡ ə d ə m z eː ç b a ts iː ɛ n ɡ n ɔ n ə n ts ə aɪ v ɛ r ʊ n ə m yː ɡ ɪ ç f iː l ə n m yː l ə f ɜ ɾ t aɪ l ts eː ə n a m ɪ t ɪ b d a m ə n ʃ b ɪ n d ɜ s aʊ f ts oː h eː ə n b a ə n n ɪ ç r ɑː b ə n ts uː t uː a b ɜ n ɪ ç f ɪ ç ə m h ɪ s n ɪ ç a b ɜ a ɛ s k ɔ m f oː d ə ts n ɪ m ə z ə n ɡ ɾ aɪ f ts a ŋ ɡ b ə v a f ə n ə s ɾ aʊ s ɡ eː ə n ʊ n t d ɪ n b ə l aʊ f z a m ə n v ɜ d iː m ɛ n ʃ ə n t aɪ v aɪ z eː n ɪ ç ə n ɛ l a ɡ ə d ɜ ɾ ts ʊ z ɪ n ɔ b oː l ə n m yː l aɪ m ə f a h a n t ə n ə s ə s t a r aɪ ts v ɛ ɾ t ə n z ɛ z oː k l aɪ n ɪ ç k aɪ t ə n ɔ n ə n t ɛ v a s ɪ ç h aʊ p ts ɪ ç ə n n ɔ x t uː ʊ m ə d iː iː ʊ m b ɛ l ts ə ʃ y ts ə n ɪ ç ɛ m ɾ s b ɛ k t iː r ə d iː ʊ m v ɛ l t ɪ ç ɡ ʃ aʊ m ɪ ɾ d iː ə n a t uː a n ə n ɪ ç a ə n b ɪ n f a s ts iː n iː ɾ t f ɔ n ə f ɔ n n a t uː ɜ a f l a d ə n s ə n n a n ts ɛ l ç ə n d ɪ ə n ɛ ɜ a ç ɡ l a p d ə s ə s d ɛ s t ɾ ɪ k ts ɔ m ʃ ʊ ts a f iː ə n f aɪ b aɪ ə,
71258,71258.wav,audios\71258.wav,aʊ aʊ ɑː m v iː f iː l t ts aɪ t h a s t uː x ɪ ɪ n aɪ n ɛ d ɪ ə n v ɪ k k ɛ d ɪ s ɡ ɪ p t d ɪ s ɡ ɪ p z ə v a s f ɪ m ɪ n m aɪ m d ɪ ə ɡ ɪ p d ɪ s n ɪ ç d eː n d iː b n ɪ ŋ k s v ɪ l n ɜ f ɪ l m ɛ ɾ s aɪ l ə n ɛ n v a n z ə n ç t aʊ l ə s a m m eː d j ʊ m ʊ n t ə ə ɪ ç ɛ s ɡ ɪ p t f iː l ə ɪ s ɡ ɪ p t z ɛ ɾ z ə z z ɛ ɾ f iː l f ɪ l m d ɪ m ç aʊ f f ɔ ʃ iː n ə n eː b ə n ə n ɜ b ə r yː ə n ʊ n d ɪ ç v ɪ d ɡ ə n iː m a l s ɡ eː ɡ ə n ʊ n d ɛ aʊ f ɾ ɛ ç t n ə n oː d ə b ɪ t ə n a d ɛ ɾ m ɛ s ə n ɡ v a l z ə h a l aʊ f iː r ɜ a t ʊ v a s ə k ɾ oː s a ɾ t iː ç t ə n,
71259,71259.wav,audios\71259.wav,j h a ʃ k ɔ x ə ɡ ɛ ə n ə ɔ n ts b a a l ə s ə h a l z ə ç v y t ɪ s k ɛ ə n f ɪ ʃ k ə m s uː b ts uː b r aɪ t ə n h a l ə d a s ɛ z ə ɪ ʃ a b ɛ r a ç p ʊ b iː a l ə s ɡ ɛ n m a oː s l ɛ n ə n t ɔ l ə s ɾ ə ts ɛ p t ə h a z a oː d ə ɛ ʃ ə ɛ ŋ b ɛ ʃ ɪ ts uː t a n h a p oː ʃ t ɛ ŋ k ɛ a t a s m a r ʃ ɛ ts m a x ɪ ç t a s,
71260,71260.wav,audios\71260.wav,x ɛ m ɪ n ts v ɪ ʃ ə n a x ɪ ç k aʊ n oː ʃ b ɔ ɾ t ɛ v ɛ n ɪ b ɜ p d ə r a t f a n ɑː b ɜ ç ɛ b l a ŋ ə ts aɪ d l a ç t ɛ d ɛ d ɪ k ə ɔ n t ɡ eː r ɛ t ə t uː n ə m a x ɔ n t ɪ ç ə m a k t iː z ə ʃ b ɔ t ɜ ɡ ə r ɪ t uː n ɾ aʊ ə n ə b ə n a t y ʃ a r a l ə s b a s ɪ n d iː l a ç ɛ ɾ l ɪ ɡ ɪ a ə ɪ m ɜ n ɔ x s ɛ ɾ ɡ ɛ ɾ n ɜ r ɔ n ə n t ɛ f m iː ɛ v a s ɪ ç d ɛ r a n m ɑː k ɛ h ɡ a b aɪ n ɡ ə r eː t uː d ə n ɪ s ɪ s a l z ə z ɪ s ɪ s ɪ z ɪ s aɪ n ə n a l v a n z ə n s k ɔ n ts ɛ p t ɛ z ə v ɛ m a n ɛ s t r aʊ f a t ɔ n d ə ɛ ɡ ɛ n ə r l d iː ə d iː z aɪ r ə n d iː m a n d ɪ t ə n ɪ m v ɛ ɾ ə n d ə s t ɾ eː n ɪ ŋ z h aɪ l t ʊ ŋ a m m ʊ s ɡ l ə aʊ f b aʊ v oː k ɾ a t ə n d iː ç uː ɡ ə n d ə s t a s ɛ f œ d ɜ n t a m ɡ eː r ɛ t oː n ə s a n ə v a n z ə n ɪ ç b a aɪ n t ɾ ʊ n a n d ʊ n t r ə f f a s t ɪ n ɪ n ə ʃ p ɔ t ɜ t,
71261,71261.wav,audios\71261.wav,d iː f ɾ a ɡ ə z ɛ l ts ɑː d ə n d iː h a b ɜ t ɪ t ə n d ɛ ɾ d iː ɡ iː t ɑː ə n v ɛ l ɛ s k œ n t ə ɡ ə m aɪ n ts aɪ ɪ n v iː z eː ɪ ç ɛ ə m d iː ts uː ɡ ʊ m f d ɛ ɛ m ɛ n ʃ ə n iː d iː a b aɪ t ə n ʊ d ɜ l d ɔ p m ɛ n ʃ ə n ɔ x a b aɪ t f ɪ n ə n ɪ n d ɛ ɾ d iː ɡ iː t a l b ɛ l t oː d ə ɔ b ɪ ç t a s ʊ z eː ɾ a b ɜ m a n k ɛ n t aʊ x d ɛ n t ɪ t ə n ɛ m a p ə d iː f ɾ a ɡ ə z uː ɡ ə m aɪ d ɛ s a l ts ɔ p ɛ z ɜ ə b ɔ b ɪ ç m iː aɪ n ə ts uː k ʊ m f t aɪ n ə d ɛ d iː ɡ iː t a ə n v ɛ l ts oː a b ɜ ə n f ɔ ʃ t ɛ l ə n ɡ ə ə n t ə ɛ b aɪ d ə s ʃ v ɛ s v a n t v ɔ t ə n ɪ ç ɡ ɑː ɜ j ɑː n a t y ç k ə n ʃ m ɪ n ə a b ɜ t ɛ n t d ɪ ç iː t ɛ n b ɛ l t v ɔ ɾ ç d ə n ɔ l t ə n d aʊ r iː ɑː ə ɛ s v ɪ t v aɪ d ə h ɪ n ɑː ɾ b aɪ t ɡ eː b ə n d iː ə f ɔ l m ɛ n ʃ ə n z oː v iː ɜ b ɜ x ə b a ʃ aɪ n f iː l ə s f ɔ n f ɔ ɾ d iː ɡ iː t ɑː n ə n ɛ ç ə m ɪ t b oː v ɔ n aɪ n t ɛ ɾ v ɛ l yː v ɛ ɾ ə n a m v ɛ ɾ n a b ɜ ɛ m d iː l ɛ ɾ z ɪ f ɾ a ɡ ə s ʃ b iː r ɪ ç z ɛ ʃ v ɪ r ç ɪ ʊ ə n z ɛ ɛ x z ɛ ʃ v a m ɪ ç f ɔ m ʊ d iː ə t,
71262,71262.wav,audios\71262.wav,v iː ɛ n d ɜ d iː n ə ɾ ts ə n ə n ç d ɛ ɾ k a iː d iː z ɛ ç ɜ f t ə d iː ɡ ɪ z ɛ l ʃ a f ə d ɔ ts d iː k ɜ ɾ iː ə l ɛ v iː t d k ɜ iː ɜ ɛ n f iː l l f ɛ ɾ l ɪ d iː ɡ n f ɔ ʃ iː d ə n a ɾ t iː ɡ ə n aʊ s ts iː r ʊ n ə n aʊ s f yː ə n b ə n ʊ ts ə n ɔ ɾ n d ɛ ɪ ç ɡ eː d ɜ f ə n aʊ s d a s ə z ə ɪ n d ɪ ç ç v b iː b ɜ aɪ m m ʊ b iː l t ɪ l f ɔ n ɛ s d a s ə s f iː l ə m ɛ n ʃ ə n ɡ ɪ d iː iː z eː ç ç ɛ ɾ m ə n aɪ a d iː n d iː iː d iː ɡ iː m y d ɪ ç k a t ɛ f ɾ ɔ n n n ɪ z ɜ n iː ɡ ɜ t v aɪ n f ə s ə n v ɛ d ɛ n n n a n d iː ə n d iː m aɪ s ə n ɔ l t ɪ d iː d eː n s ə n ɪ ʃ ɑː d ə n v yː t ə m a n ə ʃ p ɾ a x ə n a x eː ɛ ə n ə n d ə d ɛ h ɛ k t ɛ k n ɜ x ɪ ç ts ə ʃ aɪ b ə n z ɛ n d iː ɡ eː n ə n d iː h a l t m aɪ s t ə n a l t ɛ ʃ p a x ə n ɜ a x ɾ ɪ ç t ɜ n ç ɛ p a p f ɛ t ɪ n ɡ ə n v ə l ə z n f ə t ɛ m a ts iː m aɪ n ə a b ɜ ɛ ɾ m ɛ s d ɪ z ɛ ɾ v ɜ ʃ a n ç ɑː x n ɜ x ə l a t iː d iː d iː k ɾ iː n ɔ ts ə n v ɛ ɾ d ə n ɔ m b ə r oː f l ɪ ç f ɔ r a n ts ə k ɔ n k ɾ iː ɛ ɾ t iː d ə n aʊ s t aʊ ʃ ɜ ə n n n r ɪ ʃ ɛ ʃ ə f ɪ l ɛ ç t uː ɡ ə aʊ l ə f ɛ f iː l ə z oː f ɪ ʃ ɡ ɪ ʃ p ɾ ɛ ç ə ç t ɛ ŋ k ə v ɛ n m ɑː ə v ɛ n d ɛ d ɛ k ɔ s t ɛ d ɛ ɡ z ɛ ʃ ɛ ç ə n ɪ ç ə n ɪ ç f ə ɡ s d a s d k ɜ ɾ iː ə n ə n aɪ n aɪ n ə n f a ɾ s t ɪ n ə n s v ɛ k ts aɪ l ç s ə r ɔ n d a s t ə n ʊ ts ɔ ŋ ɛ ə n n ɪ a ɾ m ɜ ɪ n b aɪ d ɜ z aɪ t ə n ɪ n t ɾ ɛ s ɛ s ɜ b l ə ɡ ə t ɡ l ɛ n d a b ɜ ç d ɛ n ɡ ə d a s d iː iː k aɪ iː j ɛ ɾ ɪ m aɪ l aʊ x b ə d ə ɪ n f ɔ n ɜ ɪ n t a k ts ə l ɛ ɾ n t ɛ n d m s f ɪ t ə m a ɡ ə z a t a s s ɛ ɾ k b a z ɪ n ə a n h n s n h ə n t p ɾ a r ə m ɔ d ɛ l ɔ n n ɜ x k aɪ n r ɪ ç d iː ɡ ə ɛ a z ə ə a b ɜ m d iː iː ɡ ɪ ç ʃ p ɾ ɛ ç iː d iː m ɜ m ə t ɪ n ɾ ɔ t iː d ə n ʃ ɛ tʃ ə b ɪ t iː z ə ŋ k oː f yː n k a n z ə n tʃ ə n ts z ə b ə aɪ n t ɾ ɔ ə n ʊ n ts b ɜ yː b ɜ s b a n ɾ ɔ d ə n ɛ ɾ ç n m ɔ s f ɛ s t ʃ ɛ l n d ɛ ɾ s ɪ ç a n iː ɡ ə s ə z eː ɾ aɪ ɪ n d l ɛ k ɛ l ɡ ɪ ʃ b ɾ ɛ ç ə n z n ɡ a iː ɡ ə f yː ɾ t d iː ç m aɪ n f ɡ ɔ n s t ɾ aɪ s ʊ n d ɛ ŋ ə n ɪ ç m ə f h a l ə n k ɔ n t d ə n z ɔ n z aɪ n k ʃ p ɾ ɛ ə n n ɔ l t b aɪ ç b ɪ ɛ n ə d a n v iː d ə r ʊ n v ɪ ts n a t y ʃ ɔ x l ɔ d ɪ ɡ eː b ə d iː d iː d k ɜ iː ə n n oː ts ə n v ɛ ɾ d ə n ɔ d ə m n eː v ə n t l ɛ ɾ ɪ ɔ ɪ ç t ə n z a m ə z iː r ɾ ts iː l ə d ɔ ç t ə z ɛ ts ə n ə n d a s k a n aʊ x a l n s aɪ n f ʊ ɡ ʊ t b ɪ s b œ l z n d ɜ ɛ s ɪ s ɜ m ɾ s ə s aɪ n ə n ɛ n t ɾ ɔ s v ɛ k ts ɔ ɛ n n d a s t m a n ɪ n f iː f ɛ l t d iː r ɾ ɪ ç t ʊ ŋ n n ɔ ts ə n k a n ʊ n v yː v ɛ ɾ n h a l ts ɛ ə n v iː r aɪ ɔ d ɛ x ə m yː n d ɪ k y ç ɪ t ɛ m ə t ə b ə n ɡ eː n ɔ t ə n t a z ə v iː m a n t m ɛ n ʃ ə n n,
71263,71263.wav,audios\71263.wav,ɛ ɛ m ə d ɛ s ɪ s a r n ɪ ç ɡ a n ts aɪ m f ɜ ɾ f ə m ɪ ç ts ʊ b ɜ n f ɔ t ə n d ɛ n d iː p oː l iː d ɪ ʃ ə b ə t aɪ d iː ɡ ʊ ŋ ə ɡ aɪ s d ɪ ç a f iː ə n f a l z ɜ l l t ə z ɛ v ç d ɪ ç aɪ n f ɪ ɡ eː d ə n d iː p l iː d iː ʃ ə b ə t d iː ɡ ɔ ə n ɜ z ɪ ç ɪ n ə n b ə v aɪ z ɪ ə n ɪ ç f ɛ ɾ ʃ iː n ə n ə n f aɪ n ə p a t aɪ ɪ n ə ɛ ɾ b ə z aɪ ç ə n ɡ r oː p iː iː r ʊ ŋ aɪ n v iː a n ts ʊ ʃ l iː z ə n ɾ n t a m iː ɜ d a s ɪ s ə m ɪ ɜ b ɪ s ɪ n a z oː b ə b ɪ k f ə m ɪ ç a l ə s ɛ ɛ ɾ ʃ n ɛ l z ɛ ɾ d ɔ k m ɑː t ɪ ʃ ʊ n t ɪ s d ɜ n n n ɪ ç m ɛ d a s b a s aɪ ə n ɡ l ɪ ç d iː ɡ aɪ s t iː ɡ ə b ə t aɪ l ɡ ʊ ŋ ə p ɔ l iː d ɪ ʃ ə n d ɪ s k oː ɾ s ə m ə p ʃ a f ə n v yː d ə,
71264,71264.wav,audios\71264.wav,d a s ɛ s ə n ɜ t yː ç ɾ x n ə z a x r ə d iː h iː n ɪ ç ɪ m ɜ n a t ə n ɡ ɛ ç ə n m oː s t ɜ a p l ɔø f t ɛ aʊ f t b l a t m a n n a t yː ç n ɪ ç m oː t iː v iː ɾ t ɛ ɾ b ɜ v ɛ n d a s ts iː ə m aʊ f d a s m a n h ɪ n a ɾ b aɪ t ə t aɪ n ə ɡ iː v ɪ s t ə n ʃ t ɛ l n v ɛ ɾ t h a t v yː d ə m m a n d ɛ n ɡ ɪ ç m aɪ l aʊ x b aɪ r yː k v yː f ə n h ɪ n d ə n d ɪ s ə n ɔ n t m aʊ aɪ n ɛ ə n v aɪ t ɜ ɾ m oː t iː v iː ɾ b l aɪ b ə n ts v aɪ f ə n ɡ œ ɾ t ɛ ts uː a b ɜ ɪ ç ɡ eː d ɜ ɾ f ə n ɔ s t a s d iː m uː d iː v a ɾ ts iː oː n ɜ m ɛ n d ə f yː d iː z ɪ s ts iː ɜ ɛ t n oː t b ə n j ɛ ɾ m oː z iː f yː d iː p ɛ ɾ z oː n r a t r ɾ ɪ ç n ə n ə,
71265,71265.wav,audios\71265.wav,d iː f ɑː ɡ ɪ s ə ɪ ʃ t ɛ m t a s a l z yː s ɪ s t ɪ s t a ts ɛ ç ɪ ç z ɛ ɾ v ɪ ç d ɪ ç f ɛ ɾ ʃ iː d ə n h ɔ b ɪ ts oː h a b ə n ɔ ɾ d ɜ ɜ ɡ ɛ ə r ɛ h ɔ b ɪ s z ɑː m z ɪ ç ts ʊ b ə ʃ ɛ f d ɪ ɡ ə n ɛ m f l ɪ ç t ɾ ɛ ɾ t iː f t ʊ z aɪ ə n z ɪ ç aʊ s d iː ə ts ʊ k œ d ə n ə n n ɡ ɪ t a ŋ n k l ɪ ç ɜ m a n t n ɛ ɾ k l ɪ ç v aɪ z ɪ ç n ɪ ç ɛ ɾ m z ɪ ç h aʊ s t ɾ ʊ t ə n ts ə ɡ ə n ɛ s n a t ɛ l ɪ ʃ yː ə n f yː d iː f ɪ d ɪ s ɪ n d iː v iː d oː n ə m h aɪ l ə n b ɪ ʃ t ə m n t oː n t ə ə ɛ v ɛ n t ə aɪ l l aʊ x ɜ ts uː m ʊ ŋ iː t ɛ r ɪ z iː ə n a b ɜ ɛ r aʊ b iː s ɪ n t ə eː d ə n d eː m ə n n m ɑː s ə v ɪ ç d ɪ ç d ɛ ŋ ɡ iː ç ə m a l v ɛ ɛ s iː ɜ ʊ n ts ə n ts m ɛ n ʃ ə n d ɪ f ɪ n eː ɾ t ɔ n ts d eː f ɛ n ɛ ɾ d ɛ ɾ n ɪ ç ɔ n ts ɾ a a b ɛ l t ɔ n s d eː f ɪ n ɛ ɾ t ɔ x d a s v a s v ɪ ɡ ɛ n ə t ʊ n h n d ə r ɔ b iː s ə n t d eː m ɪ ç b aɪ ç ə n h aɪ t ə n ɪ ç d iː d iː ç s aɪ d ə f ɛ k ts ɜ n a n aɪ n ɡ l ɪ ç d iː h aʊ p ts ɛ ç l ɪ ç t eː ç k a t ɔ n t d ɛ s v ɪ ŋ s aɪ n ç l ə s a s m a n t uː t z ɔ l t ə ɪ v ɛ t l ʊ n ə t ɪ d ə n n r aɪ ç h ɔ b iː f aɪ l ə n ɛ z aɪ d ə n ə s j ɛ ɾ ts x ə m aɪ l t a k s ɾ t iː n ə a b ɜ ɜ ɾ,
71266,71266.wav,audios\71266.wav,ɡ a n ts ɛ l ɪ ç ɪ ç ɡ l aʊ b ɪ ç v yː t ɡ ɛ ɾ n a l ə ʃ b ʊ ɾ a x ə n l ɛ ə a v aɪ ç b ɪ n ts ʊ f aʊ b ɪ n ts ə f aʊ l ə n ʃ ɛ ɾ ɡ ɜ m ɪ ç d a s ts m ɛ ç f ə n m ɪ d a s ə n ə ç ɛ l k ɪ n t ɾ aɪ n ɡ ə t ɾ ɪ k t v oː d ə v oː ɪ ç t ɛ s ɪ z aɪ l z ə v a k ə n ə eː n ɪ ç m ɪ v aɪ ts v yː iː ç t ə s ɡ ə n ɛ t ɜ b ə ç t a n ts a n aɪ m v ə x ə n d a s b aɪ ɡ aɪ a m ɔ ə t v ɛ x ʊ m n ɪ ç d iː z ə ʃ p ɾ a r ə ɡ ɛ n ə l ɛ ɾ ə n v yː d ə ɪ s b a l ɪ ç m aɪ n ɜ aɪ ə n ɪ ʃ p ɾ a x ə z ɛ ɾ l b ə ɪ ç f ɪ n ʃ p ɾ a x f a s ts iː n iː n d a ə ɪ ç ɡ iː ɛ r ɪ n t ə ts ɪ m ç ɪ ʃ p ɾ ɪ ç ç v yː t ɛ b oː d iː h ɛ ɾ ɡ ɔ m ɛ m ə ç ɾ eː d b ə n d ə ŋ r ɪ b ɔ tʃ b iː l ə d ɛ s ɪ n d ɛ d ɔ ʃ ə ʃ p ɾ a x ə z eː ɜ k ɾ a n d iː oː s ə b a s m a n ç ɛ l ə s b a s ɡ ə n k a n ɔ n d ɪ ç n h aʊ b ə n oː n ɛ ɾ oː b ɜ f l ɛ ç ɪ k k ɾ a ts t ɔ n ə n d ɛ ɾ b ə ə n ç yː b ɛ l eː ɡ ə d a s a n t ɾ ə ʃ b a x ə n ɜ s ə b z a p s a ʃ a n t ɪ ç aʊ x t ɾ aʊ f ɑː b ə n w a h aʊ w ɛ,
71267,71267.wav,audios\71267.wav,t ə m l aɪ t ə s l ɛ s ʊ z a ɡ ə n ʊ s a b ɛ s ɡ ɪ t aɪ ə n l iː b l ɪ ŋ s ts f a x ɪ n d ɛ ɾ ʃ uː l ə ɛ m ɛ s ɡ iː p t eː b ə n ɡ iː b iː d iː d iː m ʃ ɪ n t z eː n v yː n ɜ b ɛ n d iː ʃ uː l ə a n z ɪ ç h a t ɪ n m aɪ n ə n aʊ ʊ n aɪ n ə ə f ?? ç b ɜ r ə z a x ə ɪ n ə n b a ɾ m iː ʊ b ɛ n b a l ɔ t ə n d iː ç ɛ f ɔ uː z ɜ x t ʊ n ts b ɜ ɾ a m d a s m a n d ɛ s ɛ n t ç ɛ s ə a m a m n ɛ ə n f ɔ l iː ɜ ɾ d a s m a n d ə s ɪ t ɾ ɛ s ɜ a m n ɔ ɪ ɡ iː r ɪ ç s t a n f ɔ l iː ə ɛ n ɜ d iː z ə s ə m m ɛ l d ə n ɔ n t ə ɡ yː h ɔ z a m ə t ɾ ɪ ə m ɪ s s v ə ə n ə n ɡ a n ʃ ɾ eː ɡ ə z ɜ x r ɾ oː n ə n t ə n d iː z ə s aʊ s v ə n d iː ç l ɛ ɾ n ə n f yː f yː f f yː a ɾ b aɪ ə n b yː d iː b n oː d ə v ɛ ə n ɔ ə n d a n ʃ b eː d ɜ v iː d ɛ ts f ɔ ɾ ɡ ɛ s ə n d a s f ə ʃ t eː ç n ɪ ç ə n l ɛ ɾ p t l a n d yː ç ts ə z ɛ ʊ v oː l iː b yː ç ə n z a r ə n d ɾ ɪ n ʃ d ɪ n d iː n ç m p t yː ɛ l z ə n n v ɛ n m a n d ɜ z a b a l ʃ yː l ɜ a n ʃ p ɛ ç t a n z a n d ɪ s d ɛ ɾ l eː a p ʃ ɾ a x ə n ʊ n t n f a n d aɪ ɜ a m m ɔ n ʃ uː z aɪ l b a n d ɪ ç l ɛ ç d ə s b a ʃ yː ə n m ə t ɾ ɔ n t ə n ɔ n d ə s ə s ə n ə t t ɔ l ə ts aɪ ɡ ə m ɪ ə n ɜ b ɜ ə m m ə n a r ə n aɪ n ə n n ɜ x a n a ɾ k ʊ ts v a n ts ɪ ç a n ə n aʊ s t ɜ r a d ə ʃ uː d ə a m ɛ z ə s d ə x aɪ n ə n aɪ n ə n aɪ n ɡ ɾ oː z ɜ p ɔ d ə v eː z ə n d s d iː ʃ uː l ə aɪ m ə n d iː z ə ə n ɔ ɡ iː ɾ ɪ ç k ɛ d iː m a n ə ɜ a l d ɾ l ts k eː n t a t ɔ n d iː f ɔ ɾ v oː n ə ts aɪ n ə n a n n d ɪ ŋ n d iː ʊ m aɪ n ɔ ɔ m b a s iː n ʊ n d eː m ə n t ʃ b ɛ ç ə n d iː m a l t aʊ x a n ɪ v ɛ n t ə f iː l t z k ɑː l ɪ ʃ ə n ʃ eː m ɪ ɡ a l ʃ ə n ɛ ɾ n a t uː oː v ɪ s ə n ʃ a x b ɪ ç ə n ɜ f ɔ ɾ ɡ ɛ ŋ ɛ b iː ɡ yː k n ɪ ç v aɪ z ə s n ɪ ç a b ɜ d iː z ə d iː z ə z a r ə d iː m a n ɜ ɾ m a f ɜ h a n t ə n d iː ʃ uː l ɜ ɾ t ə s ts z ɪ ç t iː m a ɾ d ɪ ʃ aʊ s ɡ ə m ɛ h a ts ts ʊ n d ə s m eː ɡ ə n v ɪ t ə s k aɪ n ʃ uː l ts x v ɛ z ɪ ç ɛ l s l iː p d ɪ n v a x t ə ts aɪ ç n ə,
71268,71268.wav,audios\71268.wav,d ɛ ɾ s ɛ s ə n ə ɛ d ɛ z ɛ s n a h a p ts ə v ɪ ɡ ɜ ɡ ɪ ɡ ə m aɪ n ə f a ŋ k f ɾ ɑː ɡ ə ɛ s ɪ ə n ɛ s m a n m ə s t ə m a d ɪ n ɪ s ts uː ʃ t a n t ɾ ɪ ç t ɪ ç ə n f ɛ s t ə m a x ə n ɪ ç k a n t ə n ɪ ç k a n a s n ɪ ç s d a m f ɜ m aɪ n ɜ p ɔ z ɪ ts iː ɔ n a z ɪ ç k ɛ n ə n d iː v ɛ l ə l t d iː ɪ d iː ɡ ɪ z ɛ l t ʃ a f t ɪ x ə ə d iː z ɪ ç f ɾ ɛ n d ɜ t a t ɛ h aʊ p ts ɛ ç t ɪ ç aʊ s m eː d ə n n ɪ ç d iː ɡ ɪ z ɛ p ʃ a f d ɪ ç f ɛ ɾ ɪ n d ə r ʊ ŋ b a m iː f ɔ ɾ d ə t yː ɾ d yː h a p ts ɪ ç n ɪ ç ɡ ɾ oː s ɾ t ɪ ç ə ɾ ts ʊ m ɡ oː t ə n oː l a ts ʊ m ʃ d ɛ ç t ə n ɡ ə v ɛ n d ə t k ɔ n d ɪ ç ə n ç s ɑː ɡ ə n d iː z ə ɡ ɾ oː s ə f ɔ ɾ ɪ n d ə r ʊ ŋ d iː ʊ n ts oː ɡ ə r ə d ə t ə b ə d iː m eː d ɪ n k a ɾ n ɪ ç n ɪ ç b ɪ ʃ t eː t ɪ ɡ ə n ɔ p d a s t a ts ɪ ç d ɪ ç z oː ɪ s oː d ə ɔ p ə s n ɪ ç ʊ ɪ s ə ɛ ç b a ts n ɪ ç b ɔ n d v a ɾ z ɪ ç a m l ɪ k s t ə n z eː n v yː d ɜ ts oː a a x ç ɪ ɔ n ə n a t yː l ç a n t v ɔ ɛ b a z ɪ k ɛ n z eː n d yː k ə m ɪ n ç a n ə f ɾ ɔ n d ə z ɜ ə n ɪ ç v aɪ s ə s ə s ə n ɪ ç z ə aɪ m f ɜ r ɔ d ə z ə z ə n ɜ ɾ iː v ɜ ɾ b ɜ ɾ ɛ ə x,
71269,71269.wav,audios\71269.wav,d a z ə s aɪ m f ɜ x ɪ ç v yː ɾ d ə b ə s ɜ ɾ t ɛ l ɛ ts ə n ts ɛ n t ʃ aʊ n d ɛ ɾ z ə s m iː ɜ ʊ n t m aɪ m ə n ɑː n ʊ n f ɛ ə t ɛ f n a n ts ɛ l ə d ɑː ɾ m ɪ ts r ɾ m ə n v aɪ t ɜ h ɪ f t ɛ ɾ m ə n a p z ɪ ç ə r ʊ ŋ m f ə l ɛ ç t a n v ɜ t m a p a t ə n ɔ z a ɾ a n k aʊ f ə n ɛ ɾ ə n b ɪ l ɛ ç t a ts oː z aɪ l t ə l eː ɡ ə n v iː r ə m ɜ v aɪ ç v yː d ə d ɛ s ə n m aɪ d ə n m ɪ t m aɪ n d iː b ə n a n t m ə n t n aɪ n n eː s t ə n d ɔ t ə n ɾ aʊ f t ɾ aɪ n v aɪ ʃ aɪ n iː ç z oː z ɛ d ɛ z ɪ ç ə n a m ə h oː x ɡ r ɛ ç ə n v eː d n ɡ ɛ ɾ k ɾ ɪ ɡ b yː d ɜ a b ɛ a ç ɛ f a n a ɾ t ə m a ʃ ə m ɜ aɪ n ə m ə l iː v ʊ n ɔ r oː a l z ə a l ts n ɜ m ɑː ʃ t eː h a p l iː ç ɜ,
71270,71270.wav,audios\71270.wav,ɪ ç v ɪ ɾ t ə n a l ə ts aɪ t ə n r aɪ z ə n ɛ x ə h ʊ l v ɜ r ʊ n n v a l ɪ ç ɡ ɛ n ə n z eː n v yː d ə p d ɜ s a l ə n s v ɑː ə n s t,
71271,71271.wav,audios\71271.wav,d a s v ɪ ç t ɪ k s d ɪ n aɪ n ə b ɪ ts iː ɜ ŋ ŋ ɜ n z oː v oː ts b ɪ ʃ ə n m ɛ n ʃ t l ɪ ç a l ts aʊ x x oː m a n t ɪ ç d ɛ n k ə ɪ ç a ɾ m z ɪ n t k a m ɜ n r ʊ n t ɛ b ɾ ɛ ç ə n aʊ f h a n d ə n ɪ n aʊ ɡ ə n h yː oː d ə n t ə ə n f a t ɾ ɑː n ə ɪ ç d ɪ n ɡ ə d a n p a s t ɜ s oː d ə p a s t a s ə n ɪ ç b ə d ɛ ɾ ɡ ɾ ʊ n t f aɪ l ə ɛ s d ɛ n ɡ ɪ ç t a s d a s t oː d ɪ n m ɛ n ʃ ə n ɪ m ɜ aʊ ɾ f ɑː ɡ ə n h yː b ə t ɾ a x t ə s n ɪ ç t ɛ ɾ ts ɛ p s ə ʃ t ɛ n t l ɪ ç r ʊ n t d ɛ s a m iː b ə m h a l d iː f ə t ɾ aʊ ə n s b a z ə s t a,
